ResponseId,LocationLatitude,LocationLongitude,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q1,state,Q39_First Click,Q39_Last Click,Q39_Page Submit,Q39_Click Count,delta_timer_First Click,delta_timer_Last Click,delta_timer_Page Submit,delta_timer_Click Count,cornd,cornd_high,cornd_low,melond,melond_high,melond_low,taterd,taterd_high,taterd_low,riced,riced_high,riced_low,materd,materd_high,materd_low,black_timer_First Click,black_timer_Last Click,black_timer_Page Submit,black_timer_Click Count,melonb,melonb_high,melonb_low,cornb,cornb_high,cornb_low,taterb,taterb_high,taterb_low,riceb,riceb_high,riceb_low,materb,materb_high ,materb_low ,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q58,Q59,Q24 w attn check_1,Q24 w attn check_2,Q24 w attn check_3,Q24 w attn check_4,Q24 w attn check_5,Q102,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q13,Q14,Q15,Q16,Q17,Q18,Q21,Q93,corn_l,corn_h,melon_l,melon_h,mater_l,mater_h,rice_l,rice_h,tater_l,tater_h,corn_low,corn_high,melon_low,melon_high,mater_low,mater_high,rice_low,rice_high,tater_low,tater_high,PROLIFIC_PID,STUDY_ID,full_launch,gc,term,target_state,black,attention
R_7Ns205qlk8EvAVH,36.1988,-86.7881,1,,1,44,5.025,5.025,15.425,1,27.173,27.84,39.072,2,2,2,,2,2,,2,2,,2,1,,2,2,,,,,,,,,,,,,,,,,,,,,5,5,2,5,5,5,1,2,5,5,4,5,2,"1,4,5",4,4,3,6,1,2,4,5,2,1,1,9,80,3,3,23,42,391,646,73,113,136,211,90,110,0.23,0.42,3.91,6.46,0.73,1.13,1.36,2.11,0.9,1.1,6629517257384969d8995d78,SixStateSample,1,,,1,0,1
R_7rSzCHZyVrZS2ZI,40.8136,-73.9384,0.899999976,,1,33,107.437,108.027,112.338,2,9.774,86.649,87.329,10,2,2,,2,2,,2,2,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,5,1,2,5,5,5,2,7,5,5,5,5,5,"2,3,5",1,1,1,2,4,1,1,3,2,2,1,11,300,3,1,23,40,406,609,83,116,129,204,79,116,0.23,0.4,4.06,6.09,0.83,1.16,1.29,2.04,0.79,1.16,66552df5eff11d0e8c5440fb,RestOfUS,1,,,0,0,1
R_1RPZ3dkaKpfPJBL,29.9607,-90.0754,1,,1,19,214.453,303.759,322.273,3,3.808,3.808,109.951,1,2,2,,2,2,,2,2,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,5,5,2,3,3,5,2,1,4,3,5,5,3,"1,2,4",2,2,3,3,1,2,2,4,2,1,1,10,400,1,2,29,40,377,614,86,119,149,197,78,125,0.29,0.4,3.77,6.14,0.86,1.19,1.49,1.97,0.78,1.25,6633b252f18033398ce9a02c,SixStateSample,1,,,1,0,1
R_5Yr02K8BARANKZt,32.7994,-117.1686,1,,1,5,10.862,10.862,11.988,1,,,,,,,,,,,,,,,,,,,,18.671,18.671,42.943,1,2,2,,2,2,,2,2,,2,2,,2,2,,5,2,2,4,4,5,1,1,4,4,4,5,3,"2,4,5",4,2,3,6,1,1,3,5,2,7,1,8,150,1,5,25,36,431,553,74,120,128,224,74,128,0.25,0.36,4.31,5.53,0.74,1.2,1.28,2.24,0.74,1.28,65cb586a1166caf7eb546dda,RestOfUS,1,,,0,1,1
R_1D7L9atNFzuq8p9,29.9762,-95.6401,1,,1,45,0,0,7.756,0,0,0,22.43,0,1,,2,2,1,,2,1,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,4,4,2,3,3,3,2,1,4,4,3,5,3,"3,4,5",3,4,4,6,1,2,3,5,1,10,1,11,200,1,4,26,39,444,601,86,117,153,204,87,120,0.26,0.39,4.44,6.01,0.86,1.17,1.53,2.04,0.87,1.2,60d3432bc679834595ca8139,RestOfUS,1,,,0,0,1
R_3i4LEWZx5EBWW1V,37.6868,-122.1496,1,,1,5,0,0,3.775,0,2.515,5.253,11.374,2,2,2,,2,2,,2,2,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,5,4,2,3,3,4,1,3,5,5,4,5,5,"1,5,6",3,4,3,6,1,1,1,4,2,6,1,12,50,1,2,26,37,449,574,78,119,136,204,74,122,0.26,0.37,4.49,5.74,0.78,1.19,1.36,2.04,0.74,1.22,63d412b04410a6e323b0d343,RestOfUS,1,,,0,0,1
R_3QzS2y96jP2e6GZ,39.0469,-77.4903,1,,1,19,137.085,137.085,156.685,1,2.671,77.745,79.99,2,2,2,,2,1,,2,2,,2,1,,2,2,,,,,,,,,,,,,,,,,,,,,4,4,2,5,5,5,1,1,4,4,4,5,4,"2,3,5",1,1,3,2,1,1,3,4,2,2,1,11,200,2,7,23,39,449,600,72,114,132,201,72,129,0.23,0.39,4.49,6,0.72,1.14,1.32,2.01,0.72,1.29,66afcaa60f7d8f58dc21db8e,SixStateSample,1,,,1,0,1
R_7DnCNsqnoqfZUKW,39.8545,-75.3773,1,,1,39,0,0,11.762,0,,,,,,,,,,,,,,,,,,,,0,0,32.793,0,2,1,,2,2,,2,1,,2,1,,2,2,,4,4,2,3,4,4,2,2,4,4,4,5,3,"4,5,7",2,2,3,6,1,2,2,2,3,6,1,11,70,1,1,28,43,413,585,89,121,154,216,81,126,0.28,0.43,4.13,5.85,0.89,1.21,1.54,2.16,0.81,1.26,66427a39c10677a167390fea,RestOfUS,1,,,0,1,1
R_51p9w6TT18SwUSM,41.5528,-87.5233,1,,1,14,1.32,1.32,55.343,1,9.089,11.185,77.137,2,1,,2,1,,2,1,,2,1,,2,1,,2,,,,,,,,,,,,,,,,,,,,3,2,2,3,3,3,2,7,5,3,3,5,4,"2,4,5",3,2,1,6,1,2,3,4,2,"1,2",1,3,200,1,3,26,36,353,584,70,117,134,194,90,118,0.26,0.36,3.53,5.84,0.7,1.17,1.34,1.94,0.9,1.18,66451cf935a985828f197f7e,RestOfUS,1,,,1,0,1
R_3nNIQOCrno1yG35,31.7743,-98.9902,1,TRUE,1,45,0,0,4.501,0,0,0,12.848,0,1,,2,1,,2,1,,2,1,,2,1,,2,,,,,,,,,,,,,,,,,,,,4,4,2,3,3,3,1,2,4,3,4,5,4,"2,4,5",3,4,4,6,1,3,4,3,1,1,2,3,100,1,4,23,43,397,636,81,127,138,200,83,129,0.23,0.43,3.97,6.36,0.81,1.27,1.38,2,0.83,1.29,66908eecc135ec77905c2810,RestOfUS,1,,,0,0,1
R_5BrhpBTkk8EjnuU,40.8205,-73.9183,1,TRUE,1,33,0,0,24.431,0,0,0,55.045,0,2,1,,2,1,,2,1,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,4,4,2,4,4,5,2,1,4,4,4,5,4,"3,4,5",2,3,3,6,2,2,2,4,1,6,1,11,100,1,4,28,40,408,587,85,115,154,213,78,115,0.28,0.4,4.08,5.87,0.85,1.15,1.54,2.13,0.78,1.15,5c670a430d80fd00014264f9,RestOfUS,1,,,0,0,1
R_7OYIqj4ra8xM4yC,40.8205,-73.9183,0.899999976,TRUE,1,33,0,0,3.087,0,,,,,,,,,,,,,,,,,,,,0,0,42.684,0,2,1,,2,1,,2,1,,2,1,,2,1,,4,3,2,4,4,5,1,2,4,4,3,5,3,"2,3,4",2,2,3,3,2,2,2,3,2,9,1,12,150,3,4,30,43,379,554,75,127,154,196,74,126,0.3,0.43,3.79,5.54,0.75,1.27,1.54,1.96,0.74,1.26,62b351e5ffccd9a25a047464,RestOfUS,1,,,0,1,1
R_3zEAr8iYvAOHsxr,36.4028,-86.467,1,,1,44,0,0,13.248,0,0,0,20.882,0,2,1,,2,1,,2,1,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,4,5,1,4,3,4,2,1,4,5,5,5,2,"4,5,7",3,4,3,6,2,3,3,4,1,1,1,5,200,1,5,29,41,373,565,71,110,124,200,80,127,0.29,0.41,3.73,5.65,0.71,1.1,1.24,2,0.8,1.27,66490bd7f72b4efd2c562204,SixStateSample,1,,,1,0,
R_6FlzEusSzPnICgi,41.923,-87.7531,0.899999976,,1,14,11.413,11.413,18.801,1,24.627,24.627,38.451,1,1,,1,1,,1,1,,2,1,,2,1,,1,,,,,,,,,,,,,,,,,,,,3,4,2,3,3,4,1,7,5,4,4,5,4,"2,5,6",3,4,1,6,1,1,3,4,2,15,1,6,135,1,5,29,38,435,631,73,122,141,220,86,125,0.29,0.38,4.35,6.31,0.73,1.22,1.41,2.2,0.86,1.25,6675ce18002c8884a6fec6a6,RestOfUS,1,,,1,0,1
R_1Oqn54cdgPbidWh,33.7468,-84.3137,1,,1,11,0,0,19.337,0,0,0,49.297,0,2,2,,2,1,,2,1,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,4,1,2,3,3,5,1,3,5,5,5,5,4,"3,4,5",2,2,2,3,1,2,2,5,2,2,1,3,200,1,3,23,38,426,600,84,130,148,197,89,130,0.23,0.38,4.26,6,0.84,1.3,1.48,1.97,0.89,1.3,66c19ce2d523bc14657cad85,RestOfUS,1,,,0,0,1
R_7N39X3iO1Wg70OT,34.2106,-118.8716,1,,1,5,0.915,1.543,2.801,2,,,,,,,,,,,,,,,,,,,,1.248,20.276,31.409,8,2,1,,2,1,,2,1,,2,1,,2,1,,4,4,2,3,3,4,2,1,4,3,3,5,3,"4,5,7",3,3,2,6,1,3,3,3,1,6,1,10,100,1,4,27,38,353,553,89,124,131,220,77,111,0.27,0.38,3.53,5.53,0.89,1.24,1.31,2.2,0.77,1.11,5df967d2f6191f6e87b236e6,RestOfUS,1,,,0,1,1
R_1Y3aXGsrL4iXNf7,40.6221,-73.981,1,,1,33,5.727,5.727,19.787,1,45.587,45.587,74.377,1,2,1,,2,1,,2,1,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,4,3,2,3,3,5,1,1,4,4,4,5,3,"2,4,5",3,4,4,6,2,4,3,6,2,6,1,11,200,1,4,26,39,381,585,74,126,124,222,86,117,0.26,0.39,3.81,5.85,0.74,1.26,1.24,2.22,0.86,1.17,647e0f22b1d466181ae694c4,RestOfUS,1,,,0,0,1
R_7vkbzex9g3twNeQ,34.0747,-84.5953,1,,1,11,19.591,19.591,20.613,1,,,,,,,,,,,,,,,,,,,,0,0,42.428,0,2,2,,2,1,,2,2,,2,1,,2,2,,5,5,2,3,3,5,1,2,4,4,4,5,4,"1,2,4",1,3,1,6,1,1,3,4,2,2,5,6,100,1,5,23,43,440,615,70,112,157,203,90,112,0.23,0.43,4.4,6.15,0.7,1.12,1.57,2.03,0.9,1.12,66a7d333f80136463207c16b,RestOfUS,1,,,0,1,1
R_3FRpmDqAmYuI1up,33.4306,-111.9256,1,,1,3,0,0,5.069,0,0,0,20.557,0,2,2,,2,2,,2,2,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,5,5,2,2,3,4,1,2,4,4,5,5,5,"4,5,7",5,4,2,5,1,5,5,3,1,6,1,12,200,1,5,24,36,412,631,86,115,150,225,85,130,0.24,0.36,4.12,6.31,0.86,1.15,1.5,2.25,0.85,1.3,6348845d31edff3dff1b7799,RestOfUS,1,,,0,0,1
R_69YSpoKUzp0pdmN,33.6564,-117.8245,1,,1,5,1.685,1.685,10.678,1,,,,,,,,,,,,,,,,,,,,4.134,27.322,30.092,10,2,2,,2,2,,2,2,,2,2,,2,2,,5,5,2,3,3,4,1,2,4,4,5,5,3,"1,2,4",2,4,4,3,2,2,2,5,2,9,1,12,500,5,1,28,39,394,618,72,127,141,208,90,125,0.28,0.39,3.94,6.18,0.72,1.27,1.41,2.08,0.9,1.25,652abcf9a639f4cb5c294233,RestOfUS,1,,,0,1,1
R_1N2CnRjfmNHC9eq,37.751,-97.822,1,,1,5,0,0,28.901,0,0,0,23.967,0,2,2,,2,2,,2,2,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,5,5,2,5,5,5,1,2,5,5,5,5,5,"1,3,5",1,1,2,2,1,1,2,5,2,2,1,11,50,7,1,30,38,400,571,86,122,145,209,79,129,0.3,0.38,4,5.71,0.86,1.22,1.45,2.09,0.79,1.29,66941ac862277b589133fc93,RestOfUS,1,,,0,0,1
R_5H5iVe6Xok40Ncm,25.5333,-80.3973,0.800000012,,1,10,18.184,18.184,27.367,1,2.084,65.118,69.402,2,1,,1,1,,1,1,,1,1,,1,1,,1,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,2,1,1,4,2,3,5,1,"2,5,7",5,4,4,5,4,5,5,3,1,4,4,4,120,1,7,25,41,394,582,90,127,138,226,81,129,0.25,0.41,3.94,5.82,0.9,1.27,1.38,2.26,0.81,1.29,6017ee441e8f20aa1fbfb114,RestOfUS,1,,,0,0,1
R_39iPt9CtjbEazgl,35.8974,-83.9425,1,,1,44,0,0,23.027,0,0,0,13.701,0,2,1,,2,1,,2,1,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,4,4,2,3,3,4,2,1,3,4,4,5,3,"4,5,7",3,4,3,6,1,2,3,3,2,1,1,2,40,1,2,30,37,382,574,70,126,137,222,89,128,0.3,0.37,3.82,5.74,0.7,1.26,1.37,2.22,0.89,1.28,615c5d5d1768e12bba80f289,SixStateSample,1,,,1,0,1
R_74pfnDB6bAuCo5b,36.0322,-79.8588,1,,1,34,0,0,17.481,0,0,0,13.665,0,2,2,,2,2,,2,2,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,4,4,2,3,3,3,2,2,4,4,4,5,4,"2,4,5",2,2,2,2,2,2,3,3,1,3,1,5,90,1,5,27,42,442,621,81,128,158,223,85,130,0.27,0.42,4.42,6.21,0.81,1.28,1.58,2.23,0.85,1.3,63f8ce09e792bf06684febec,RestOfUS,1,,,0,0,1
R_3P0bsh1Bkkf7HxL,36.3465,-83.2282,1,,1,44,0,0,42.417,0,,,,,,,,,,,,,,,,,,,,54.082,54.082,125.322,1,2,1,,2,2,,2,1,,2,1,,2,1,,3,4,2,5,5,5,1,2,5,5,5,5,5,"1,4,5",1,2,2,2,1,1,1,3,1,2,1,7,300,1,6,23,37,351,623,84,119,145,210,84,116,0.23,0.37,3.51,6.23,0.84,1.19,1.45,2.1,0.84,1.16,665358f21977781e0e8e6e2c,SixStateSample,1,,,1,1,1
R_7NCbougjIdYswHL,42.3737,-71.1284,1,,1,22,0,0,9.176,0,,,,,,,,,,,,,,,,,,,,0,0,29.698,0,2,2,,2,2,,2,2,,2,2,,2,2,,5,5,2,4,4,4,1,7,4,4,4,5,4,"1,3,6",1,2,3,2,1,1,1,7,1,6,1,9,40,1,1,27,39,438,580,78,123,149,202,81,130,0.27,0.39,4.38,5.8,0.78,1.23,1.49,2.02,0.81,1.3,62c55056993f53f1e8cf8e30,RestOfUS,1,,,0,1,1
R_3k3TRlrneKwIiyJ,45.5496,-122.8293,1,,1,38,0,0,3.265,0,0,0,24.427,0,2,2,,2,2,,2,2,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,4,5,2,3,3,4,1,7,4,4,4,5,3,"4,5,7",3,4,3,6,1,2,3,4,1,1,2,8,150,1,2,27,40,365,644,75,118,136,223,80,115,0.27,0.4,3.65,6.44,0.75,1.18,1.36,2.23,0.8,1.15,653a77e109707216e70a6280,RestOfUS,1,,,0,0,1
R_6oHEk3lCTPhAJlh,30.6623,-96.3349,1,,1,45,0,0,10.22,0,14.861,26.375,75.681,3,2,1,,2,1,,1,,2,1,,2,1,,2,,,,,,,,,,,,,,,,,,,,4,4,2,3,4,5,2,1,5,5,5,5,3,"4,5,7",2,1,2,2,1,1,2,5,2,2,1,12,125,1,4,28,39,377,637,77,130,154,211,88,119,0.28,0.39,3.77,6.37,0.77,1.3,1.54,2.11,0.88,1.19,63d1ad5f338fcbb1af993e6b,RestOfUS,1,,,0,0,1
R_6JRwL5i3yrlYKwe,41.8006,-72.2466,1,,1,7,7.996,44.709,52.336,2,,,,,,,,,,,,,,,,,,,,2.979,73.609,111.138,4,2,1,,2,2,,2,2,,2,1,,2,2,,4,4,2,4,4,4,2,1,4,4,4,5,3,"1,5,6",2,2,2,3,3,1,1,5,2,2,1,11,200,2,2,30,41,412,585,84,123,158,205,86,122,0.3,0.41,4.12,5.85,0.84,1.23,1.58,2.05,0.86,1.22,5c8ef3c2d7ecab0018d528da,RestOfUS,1,,,0,1,1
R_6ra1wOMeQGWLCNP,33.3683,-117.2333,1,,1,5,0,0,3.517,0,,,,,,,,,,,,,,,,,,,,0,0,16.793,0,1,,2,1,,2,1,,2,1,,2,1,,2,4,4,2,4,4,4,1,1,4,4,2,5,3,"2,4,5",5,4,3,5,1,5,4,4,1,1,2,12,300,1,5,25,37,428,555,79,120,130,207,82,115,0.25,0.37,4.28,5.55,0.79,1.2,1.3,2.07,0.82,1.15,66d13205a7d03cb99053fea4,RestOfUS,1,,,0,1,1
R_1DuKJfcksh6jSvF,40.5065,-79.8431,1,,1,39,0,0,8.616,0,0,0,34.239,0,2,2,,2,2,,2,1,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,4,5,2,3,3,4,2,1,5,4,4,5,2,"4,5,7",2,4,2,3,1,2,4,5,2,2,2,8,125,1,5,27,38,423,551,75,118,128,213,72,127,0.27,0.38,4.23,5.51,0.75,1.18,1.28,2.13,0.72,1.27,66bda6c965f54534a153e895,RestOfUS,1,,,0,0,1
R_6CJtXeVPAGgVnm3,35.1128,-89.9085,1,,1,44,0,0,8.999,0,,,,,,,,,,,,,,,,,,,,15.023,59.046,59.701,4,2,2,,2,2,,2,2,,2,2,,2,2,,5,5,2,5,5,5,1,1,5,5,5,5,5,"1,2,3",1,1,2,2,1,1,1,7,2,1,1,6,120,1,1,30,43,446,590,76,122,134,195,76,124,0.3,0.43,4.46,5.9,0.76,1.22,1.34,1.95,0.76,1.24,670d39fbae5e843c48648770,SixStateSample,1,,,1,1,1
R_5ouPXdN1w1kVdXX,39.9544,-75.1657,1,,1,39,0,0,3.546,0,,,,,,,,,,,,,,,,,,,,3.682,154.365,162.754,6,2,2,,2,2,,2,2,,2,2,,2,2,,5,5,2,5,4,4,2,3,4,4,4,5,4,"1,2,4",2,2,2,2,1,1,1,5,2,2,1,11,200,1,1,25,36,445,574,81,129,125,214,74,118,0.25,0.36,4.45,5.74,0.81,1.29,1.25,2.14,0.74,1.18,66a9539806d85940d16641ca,RestOfUS,1,,,0,1,1
R_6hA95p2BVQJ1qSd,31.1256,-93.1736,1,,1,19,0,0,18.694,0,42.03,42.077,43.598,2,2,1,,1,,2,2,1,,2,1,,1,,2,,,,,,,,,,,,,,,,,,,,4,4,2,4,4,5,2,2,5,4,4,5,3,"4,5,7",2,2,3,6,3,2,3,5,2,2,1,1,50,1,4,28,39,411,571,73,117,138,211,79,120,0.28,0.39,4.11,5.71,0.73,1.17,1.38,2.11,0.79,1.2,5bf408f7f35e0c000101693a,SixStateSample,1,,,1,0,1
R_63lN97jjRdxn6dH,38.721,-75.0752,1,,1,8,0,0,75.606,0,,,,,,,,,,,,,,,,,,,,22.389,60.932,155.873,6,2,1,,2,1,,2,2,,2,2,,2,1,,5,4,2,4,5,5,2,1,5,5,4,5,4,"3,4,5",1,2,2,2,1,1,1,3,1,2,1,9,150,3,2,28,41,354,558,86,126,148,195,84,119,0.28,0.41,3.54,5.58,0.86,1.26,1.48,1.95,0.84,1.19,66630e02ea6c9dcc2109095c,RestOfUS,1,,,0,1,1
R_6qzce2xS85BHOcr,33.1626,-96.9375,1,,1,45,0,0,10.628,0,0,0,13.848,0,1,,2,1,,2,1,,2,1,,2,1,,2,,,,,,,,,,,,,,,,,,,,4,5,2,3,3,3,1,1,5,5,5,5,5,"4,5,6",2,1,3,3,2,2,2,4,1,3,1,8,200,1,1,29,36,425,574,76,123,133,227,82,114,0.29,0.36,4.25,5.74,0.76,1.23,1.33,2.27,0.82,1.14,5652916bfea9c60012c5cdc1,RestOfUS,1,,,0,0,1
R_1EEFsoClcc25BwW,36.3066,-86.6101,1,,1,44,0,0,423.278,0,,,,,,,,,,,,,,,,,,,,0,0,38.344,0,2,2,,2,2,,2,2,,2,2,,2,2,,4,5,2,4,4,4,2,2,4,4,4,5,5,"2,3,5",4,4,4,6,3,1,4,6,2,1,1,12,200,1,6,24,40,400,617,89,111,129,197,74,117,0.24,0.4,4,6.17,0.89,1.11,1.29,1.97,0.74,1.17,6638f721ac4b7a399d3d9229,SixStateSample,1,,,1,1,1
R_11GceXMn0QJtrLz,42.3036,-85.1346,1,,1,23,0,0,53.916,0,0,0,53.249,0,2,2,,2,2,,2,1,,2,1,,2,2,,,,,,,,,,,,,,,,,,,,,5,5,2,5,5,5,2,7,5,5,5,5,5,"1,2,5",1,1,1,2,1,1,1,6,2,2,1,11,100,1,2,23,42,386,551,83,130,147,197,88,118,0.23,0.42,3.86,5.51,0.83,1.3,1.47,1.97,0.88,1.18,64d523f4ad7f5e602c479ad1,RestOfUS,1,,,0,0,1
R_5GDZOeWZxttwGOR,40.872,-74.7448,1,,1,31,1.993,1.993,21.477,1,,,,,,,,,,,,,,,,,,,,2.758,166.387,167.632,18,1,,2,1,,2,1,,2,1,,2,1,,2,4,4,2,4,4,4,2,1,4,4,5,5,4,"4,5,6",3,4,4,6,1,1,2,5,2,6,1,8,180,1,4,23,42,409,566,82,127,137,198,89,120,0.23,0.42,4.09,5.66,0.82,1.27,1.37,1.98,0.89,1.2,62740cf8e39eba1055ef571b,RestOfUS,1,,,0,1,1
R_6YOhnMtAxX8C9WN,37.2599,-121.9171,1,,1,5,0,0,4.859,0,0,0,11.449,0,2,2,,2,1,,2,1,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,4,4,2,4,4,5,1,1,4,4,4,5,4,"1,3,4",2,4,2,3,1,2,2,4,2,"6,8",1,7,75,5,2,23,39,437,630,76,123,131,219,77,127,0.23,0.39,4.37,6.3,0.76,1.23,1.31,2.19,0.77,1.27,57d6dd8d6598aa000199188b,RestOfUS,1,,,0,0,1
R_7EpjQr7gtX0czJw,38.6101,-90.56,1,,1,26,0,0,12.498,0,3.95,27.043,31.002,3,2,1,,2,1,,2,1,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,5,5,2,5,5,5,1,1,5,5,5,5,3,"4,5,7",2,1,2,3,1,1,2,5,2,1,1,6,300,1,2,25,36,367,592,89,111,128,220,76,128,0.25,0.36,3.67,5.92,0.89,1.11,1.28,2.2,0.76,1.28,66e0b06dad21b4a4b17074be,SixStateSample,1,,,1,0,1
R_7Mz2ayUUThEjCZ3,30.2686,-89.729,1,TRUE,1,19,0.784,0.784,10.482,1,,,,,,,,,,,,,,,,,,,,1.914,11.751,17.069,6,2,1,,2,1,,2,1,,2,1,,2,1,,1,1,2,1,1,1,1,1,4,4,4,5,4,"4,5,7",5,4,2,4,3,4,3,3,1,1,1,8,200,1,6,28,42,367,588,82,112,127,227,83,119,0.28,0.42,3.67,5.88,0.82,1.12,1.27,2.27,0.83,1.19,66ffd457e1eecae22acf804b,SixStateSample,1,,,1,1,1
R_3IGDyMQdlce8KoF,34.0515,-84.0713,1,,1,11,5.697,5.697,26.726,1,2.422,6.071,41.373,2,1,,1,1,,2,1,,2,1,,1,1,,2,,,,,,,,,,,,,,,,,,,,3,4,2,3,3,4,2,7,5,4,3,5,4,"4,5,7",2,2,2,3,1,2,2,6,2,2,1,5,160,1,2,24,37,388,596,71,122,129,223,75,124,0.24,0.37,3.88,5.96,0.71,1.22,1.29,2.23,0.75,1.24,66632c96e56c2cc87923bf78,RestOfUS,1,,,0,0,1
R_1P5VCkawn0iphy7,34.1057,-118.3286,1,,1,5,0,0,11.133,0,0,0,412.835,0,1,,2,1,,2,1,,2,1,,2,1,,2,,,,,,,,,,,,,,,,,,,,5,5,2,5,5,5,1,7,5,5,5,5,5,"1,4,5",2,1,4,3,1,1,1,4,2,7,1,10,300,1,7,29,37,413,577,72,115,142,203,72,124,0.29,0.37,4.13,5.77,0.72,1.15,1.42,2.03,0.72,1.24,65738d2870f7f2005000c6b8,RestOfUS,1,,,0,0,1
R_1E1iYf9GuTUgQ0x,33.4475,-112.0866,1,,1,23,6.607,43.843,44.298,2,3.736,6.228,11.174,3,2,1,,2,1,,2,1,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,4,4,2,4,4,4,2,7,4,4,4,5,4,"1,4,5",1,2,2,2,1,1,1,3,1,2,1,4,180,1,3,24,37,394,609,84,114,156,211,82,114,0.24,0.37,3.94,6.09,0.84,1.14,1.56,2.11,0.82,1.14,66d5acc304697c2e06d5ffca,RestOfUS,1,,,0,0,1
R_6f9tCvNBtHQ6q9B,40.7418,-74.2236,1,,1,31,0,0,33.785,0,,,,,,,,,,,,,,,,,,,,38.707,84.708,121.964,2,2,2,,2,2,,2,2,,2,2,,2,2,,5,5,2,5,5,5,2,7,5,5,5,5,3,"2,4,5",1,1,1,2,3,1,1,4,1,2,1,12,150,1,4,29,38,378,622,71,112,149,208,76,116,0.29,0.38,3.78,6.22,0.71,1.12,1.49,2.08,0.76,1.16,667da54233962a5c9a6c3797,RestOfUS,1,,,0,1,1
R_1Etk8Zj7O2SbIZm,40.6981,-111.9999,1,,1,46,0,0,59.695,0,,,,,,,,,,,,,,,,,,,,0,0,57.147,0,2,2,,2,2,,2,2,,2,2,,2,2,,5,3,2,4,4,5,2,4,4,5,4,5,4,"2,3,5",2,1,1,2,1,1,1,2,1,2,1,4,300,3,6,27,40,357,607,86,110,139,215,83,111,0.27,0.4,3.57,6.07,0.86,1.1,1.39,2.15,0.83,1.11,6685abbd83e060274844e7f2,RestOfUS,1,,,0,1,1
R_1FOnAAdxFCaYAHL,33.4475,-112.0866,1,TRUE,1,19,0,0,4.874,0,6.466,58.008,58.264,2,2,2,,2,2,,2,2,,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,5,5,2,4,4,5,2,7,5,5,5,5,4,"3,4,5",2,2,2,3,1,2,2,4,2,2,1,4,160,1,5,23,39,380,599,76,122,124,194,84,116,0.23,0.39,3.8,5.99,0.76,1.22,1.24,1.94,0.84,1.16,65cad029c07cd9f6692b5c46,SixStateSample,1,,,1,0,1
R_7KBM2cLrFNbHNfn,40.7009,-73.9461,1,,1,33,3.951,5.668,7.2,2,13.394,13.394,14.192,1,2,2,,2,1,,2,2,,2,1,,2,2,,,,,,,,,,,,,,,,,,,,,3,4,2,3,2,4,2,1,4,5,5,5,3,"2,4,7",3,3,4,4,1,1,1,4,1,"4,6,15",5,12,1000,1,2,24,39,393,588,89,111,131,219,89,119,0.24,0.39,3.93,5.88,0.89,1.11,1.31,2.19,0.89,1.19,6630fcae418bde6a9e7c3b47,RestOfUS,1,,,0,0,1
R_5Ro51cf9tvfwqqd,38.5569,-121.3627,1,,1,5,2.788,4.263,7.975,2,,,,,,,,,,,,,,,,,,,,6.192,24.327,48.097,7,2,2,,2,2,,2,2,,2,2,,2,2,,4,5,2,3,3,4,1,1,5,5,4,5,4,"1,4,6",3,3,1,3,1,1,1,4,2,2,1,11,80,1,2,23,40,416,649,70,123,156,210,72,115,0.23,0.4,4.16,6.49,0.7,1.23,1.56,2.1,0.72,1.15,65d66750465332c5a11e41d4,RestOfUS,1,,,0,1,1
R_3a1Mt6LwvnGtdYZ,30.6492,-97.9286,1,,1,45,0,0,16.692,0,,,,,,,,,,,,,,,,,,,,0,0,141.459,0,2,2,,2,2,,2,2,,2,2,,2,2,,5,4,2,4,4,4,2,7,5,5,4,5,2,"3,4,7",2,2,2,3,2,2,2,3,2,2,1,1,150,1,4,28,40,392,636,73,124,126,213,85,129,0.28,0.4,3.92,6.36,0.73,1.24,1.26,2.13,0.85,1.29,66df94af83813d40ddcbf790,RestOfUS,1,,,0,1,1
